p.value,null_model,data_structure
3.2856961094723134e-16,B,null_re
0.9378148823391891,C1,null_re
2.914816284639206e-108,C2,null_re
4.414427516497666e-106,A,null_re
2.002549738851392e-18,B,null_re
0.5738381399891699,C1,null_re
1.562412780736092e-108,C2,null_re
1.013985460280398e-111,A,null_re
8.150570067207655e-19,B,null_re
0.5261865606886855,C1,null_re
3.718011908458479e-114,C2,null_re
2.912934662003619e-104,A,null_re
2.0793009643039655e-16,B,null_re
0.3954622278231955,C1,null_re
1.5231441328297238e-106,C2,null_re
3.824941585942138e-106,A,null_re
5.901750818870386e-18,B,null_re
0.7057755165921247,C1,null_re
1.09959600729403e-108,C2,null_re
1.4126383568761844e-105,A,null_re
7.500625027979145e-18,B,null_re
0.9708500889296509,C1,null_re
2.9660919289717944e-108,C2,null_re
1.785767869850189e-91,A,null_re
3.126588456990251e-18,B,null_re
0.9516343104601087,C1,null_re
4.410602948789445e-94,C2,null_re
1.1829674001725474e-98,A,null_re
7.324358801589346e-19,B,null_re
0.9977803052973605,C1,null_re
2.5850276671329437e-101,C2,null_re
3.389599053145452e-100,A,null_re
5.220887743842667e-18,B,null_re
0.8023160502639053,C1,null_re
9.074922753922205e-103,C2,null_re
2.6443533880731624e-104,A,null_re
9.145869629236002e-17,B,null_re
0.3853554304004013,C1,null_re
1.41847763618238e-106,C2,null_re
2.2623720608530288e-112,A,null_re
6.050509312603046e-18,B,null_re
0.864193971864148,C1,null_re
5.017029990529991e-115,C2,null_re
8.880283196293006e-97,A,null_re
4.115722314932301e-19,B,null_re
0.9030860678276242,C1,null_re
2.185727661023362e-99,C2,null_re
4.178757715856403e-98,A,null_re
6.397317598113708e-19,B,null_re
0.999999999999929,C1,null_re
9.1616628444172e-101,C2,null_re
4.671675558494119e-106,A,null_re
1.0518405404834493e-18,B,null_re
0.9999999999993747,C1,null_re
9.47967809765466e-109,C2,null_re
1.2472149782237663e-108,A,null_re
6.642597880146119e-18,B,null_re
0.7677073272581809,C1,null_re
3.220719189368599e-111,C2,null_re
3.535081579338002e-96,A,null_re
1.6490112877896409e-18,B,null_re
0.8869059636982553,C1,null_re
8.914957519716323e-99,C2,null_re
8.995370319065706e-96,A,null_re
6.2963289850019545e-18,B,null_re
1,C1,null_re
2.0198622586553892e-98,C2,null_re
2.775888507589779e-102,A,null_re
2.859286780568495e-19,B,null_re
0.9999999999999432,C1,null_re
5.839134835985322e-105,C2,null_re
5.4736067095872096e-95,A,null_re
5.794445877725053e-18,B,null_re
0.7412646998044464,C1,null_re
1.6727920881415038e-97,C2,null_re
6.392014819069449e-96,A,null_re
6.94333012004408e-19,B,null_re
0.9999999999999858,C1,null_re
1.433088873229158e-98,C2,null_re
2.752881626481335e-87,A,null_re
7.764575354439488e-19,B,null_re
0.9868399423900263,C1,null_re
6.86818488556545e-90,C2,null_re
7.59145333078881e-91,A,null_re
8.106117775356216e-18,B,null_re
0.9999999999998721,C1,null_re
1.7963404318853462e-93,C2,null_re
7.2701566428712755e-96,A,null_re
6.915642117113087e-16,B,null_re
0.2587010227071232,C1,null_re
6.323442889144715e-98,C2,null_re
1.5520356533011573e-86,A,null_re
5.811454717972797e-15,B,null_re
0.17787487148398407,C1,null_re
2.1760450483580363e-88,C2,null_re
1.1540459967648617e-96,A,null_re
3.6615519265464707e-17,B,null_re
0.6854449629971477,C1,null_re
3.749064892187781e-99,C2,null_re
4.290874239157387e-92,A,null_re
1.1243283661316455e-17,B,null_re
0.945969244850139,C1,null_re
1.05903338558314e-94,C2,null_re
2.5616178519658708e-98,A,null_re
3.0733485286052703e-18,B,null_re
0.9995840552550107,C1,null_re
5.606470602130029e-101,C2,null_re
2.2799988052254116e-107,A,null_re
7.69404931881233e-18,B,null_re
0.9221184913581733,C1,null_re
4.957222261523948e-110,C2,null_re
1.8457832452858388e-100,A,null_re
2.59129982340857e-19,B,null_re
1,C1,null_re
3.9525818128652686e-103,C2,null_re
3.3550762401187825e-113,A,null_re
5.5714400956220704e-18,B,null_re
0.37771057080408527,C1,null_re
1.6925865275606887e-115,C2,null_re
1.562213809754706e-98,A,null_re
1.1253064362375018e-18,B,null_re
0.999999999999929,C1,null_re
3.4103097178290155e-101,C2,null_re
1.1518962903943784e-89,A,null_re
5.359601068192639e-18,B,null_re
0.9130769870177533,C1,null_re
3.0248496962669215e-92,C2,null_re
9.733569078157018e-99,A,null_re
8.438029997861419e-19,B,null_re
1,C1,null_re
2.120446656906857e-101,C2,null_re
4.421435378451729e-100,A,null_re
6.33976620083767e-18,B,null_re
0.9999999999998437,C1,null_re
9.503746589099936e-103,C2,null_re
4.900817038456086e-96,A,null_re
6.967886264631147e-19,B,null_re
1,C1,null_re
1.0974523355462316e-98,C2,null_re
7.561434901789852e-100,A,null_re
1.0139557893552473e-18,B,null_re
1,C1,null_re
1.6290744961803e-102,C2,null_re
1.6457765689837574e-90,A,null_re
1.8384046385091152e-15,B,null_re
0.8296028198114905,C1,null_re
4.7136162703998045e-93,C2,null_re
3.183593317536609e-99,A,null_re
2.977068567260244e-17,B,null_re
0.9678826988632303,C1,null_re
7.13126675452128e-102,C2,null_re
3.2783745469635346e-94,A,null_re
3.002897042431539e-15,B,null_re
0.55216345477048,C1,null_re
1.356968528595585e-96,C2,null_re
5.251385370965449e-103,A,null_re
8.619584576384357e-20,B,null_re
0.9613305578053788,C1,null_re
1.1411570389567358e-105,C2,null_re
8.06800939906818e-96,A,null_re
1.660040993303521e-18,B,null_re
0.8926122573756307,C1,null_re
2.0291043536831914e-98,C2,null_re
1.0604582510392724e-112,A,null_re
7.351188847567389e-19,B,null_re
0.9842227265599826,C1,null_re
2.0583739489984577e-115,C2,null_re
1.1549003804490835e-100,A,null_re
7.183588305594245e-20,B,null_re
1,C1,null_re
2.468150032678871e-103,C2,null_re
6.386926482960856e-84,A,null_re
2.5040222242713098e-17,B,null_re
0.9999999999999858,C1,null_re
1.6350033272022788e-86,C2,null_re
4.796382936582046e-97,A,null_re
2.7023853372209193e-17,B,null_re
0.6393101655744776,C1,null_re
1.664344484700023e-99,C2,null_re
1.4926864582142943e-98,A,null_re
3.662653576144725e-18,B,null_re
1,C1,null_re
3.2578826579247896e-101,C2,null_re
1.3752772622947598e-100,A,null_re
2.9311717489052777e-19,B,null_re
1,C1,null_re
2.94132012698585e-103,C2,null_re
4.703734338546714e-98,A,null_re
9.763533389948132e-19,B,null_re
0.9999999999997726,C1,null_re
1.0318007010297489e-100,C2,null_re
1.6703121000314427e-109,A,null_re
6.131205965570532e-17,B,null_re
0.3104716941940473,C1,null_re
1.0599926634918218e-111,C2,null_re
4.697544854020304e-102,A,null_re
7.090322773666961e-19,B,null_re
0.9980845506330411,C1,null_re
9.922386208709507e-105,C2,null_re
9.909805876598463e-90,A,null_re
5.93906163654334e-16,B,null_re
0.5894771223019901,C1,null_re
4.032161468579159e-92,C2,null_re
3.6435613900396974e-89,A,null_re
9.010007726277045e-18,B,null_re
0.9999999999998579,C1,null_re
8.782930150335842e-92,C2,null_re
7.644900941674718e-95,A,null_re
1.651745524567687e-19,B,null_re
1,C1,null_re
1.7333168157497323e-97,C2,null_re
2.0416958375565084e-91,A,null_re
1.0503629205797734e-16,B,null_re
0.9619433273637964,C1,null_re
4.991691792334359e-94,C2,null_re
1.6796528271381193e-107,A,null_re
1.0762237331898662e-18,B,null_re
0.7579558073364303,C1,null_re
4.439190985083135e-110,C2,null_re
1.0486943552941967e-96,A,null_re
7.540925967009465e-19,B,null_re
1,C1,null_re
2.3322265365163014e-99,C2,null_re
1.1583345932501706e-96,A,null_re
2.171059503239025e-16,B,null_re
0.21741197998774234,C1,null_re
1.1894452629212098e-98,C2,null_re
1.264751436724762e-90,A,null_re
1.2404412259519052e-14,B,null_re
0.020595444536660214,C1,null_re
1.4702383842783932e-91,C2,null_re
3.682177894963769e-94,A,null_re
8.127652160680293e-19,B,null_re
0.9951453240042617,C1,null_re
8.449739202072689e-97,C2,null_re
4.879219264403847e-93,A,null_re
5.2013995021229925e-17,B,null_re
0.7974357280758413,C1,null_re
1.4147189379824107e-95,C2,null_re
1.8813149192432272e-95,A,null_re
5.97505767900318e-17,B,null_re
0.7957543914377374,C1,null_re
5.3290960995400935e-98,C2,null_re
1.1235437477991496e-93,A,null_re
6.636391819552623e-17,B,null_re
0.9270232261593458,C1,null_re
2.7823942527620175e-96,C2,null_re
3.0901233312425924e-80,A,null_re
7.264114281614068e-18,B,null_re
0.9106098546524817,C1,null_re
9.084856992783788e-83,C2,null_re
2.1933025981062306e-99,A,null_re
4.2636401345174035e-18,B,null_re
0.9728326770760284,C1,null_re
4.880055971828597e-102,C2,null_re
1.2880325591183238e-101,A,null_re
1.286054424226992e-18,B,null_re
0.6483208948419786,C1,null_re
4.2101865872442095e-104,C2,null_re
1.5520430729820804e-105,A,null_re
6.6814933541072745e-19,B,null_re
0.9999999999999574,C1,null_re
3.1648298577245696e-108,C2,null_re
3.328454783145144e-98,A,null_re
1.9648734374298557e-17,B,null_re
0.5821524467228905,C1,null_re
1.2537597182899288e-100,C2,null_re
9.019309495507112e-105,A,null_re
6.989168428899613e-20,B,null_re
0.8569818187248547,C1,null_re
2.1623231597150554e-107,C2,null_re
7.235541768331093e-92,A,null_re
7.177120739716139e-17,B,null_re
0.9638499822771174,C1,null_re
1.7568993460049928e-94,C2,null_re
2.4102939440243828e-89,A,null_re
1.321581276119897e-17,B,null_re
1,C1,null_re
5.79851711571651e-92,C2,null_re
1.2296291679324663e-93,A,null_re
1.026934316038418e-15,B,null_re
0.3187515589324429,C1,null_re
8.881557965633627e-96,C2,null_re
5.297624603931928e-100,A,null_re
4.643506288095521e-19,B,null_re
0.9270420737640165,C1,null_re
1.229482903209904e-102,C2,null_re
1.657143643803559e-95,A,null_re
2.4586089478649126e-15,B,null_re
0.9974615431023002,C1,null_re
3.7408056795768717e-98,C2,null_re
3.7840412395133435e-98,A,null_re
1.5254549145762202e-18,B,null_re
0.7189508031235862,C1,null_re
1.1542735666146595e-100,C2,null_re
5.001763368944054e-98,A,null_re
4.1710934205725924e-18,B,null_re
0.999999999999801,C1,null_re
1.0974721295832582e-100,C2,null_re
6.427068151701831e-102,A,null_re
7.759973417981807e-18,B,null_re
0.9900529170906003,C1,null_re
1.3704085499713351e-104,C2,null_re
3.276412560696779e-109,A,null_re
2.176613385561071e-20,B,null_re
1,C1,null_re
6.457718649188996e-112,C2,null_re
5.545547133821944e-98,A,null_re
3.4758443706579233e-16,B,null_re
0.6094757261399794,C1,null_re
1.999530787597732e-100,C2,null_re
1.4798470482631115e-95,A,null_re
5.657823351832875e-18,B,null_re
0.8982396678352559,C1,null_re
3.708569613648091e-98,C2,null_re
7.529330373142133e-97,A,null_re
6.956354099483707e-19,B,null_re
1,C1,null_re
1.6720035000238443e-99,C2,null_re
3.1330922790733187e-86,A,null_re
6.216486216224618e-18,B,null_re
0.8570417440808874,C1,null_re
9.11318937432425e-89,C2,null_re
3.7439848656956465e-90,A,null_re
9.663700294768033e-18,B,null_re
0.950070542661053,C1,null_re
9.397125688059747e-93,C2,null_re
2.58500311244386e-98,A,null_re
8.039233785723143e-16,B,null_re
0.19995104465870642,C1,null_re
2.8384661947195864e-100,C2,null_re
1.7525629385499982e-104,A,null_re
4.619527352808488e-18,B,null_re
0.9617575003079112,C1,null_re
3.7533002698896777e-107,C2,null_re
6.814868958209078e-102,A,null_re
2.459006167552814e-18,B,null_re
0.9999999999998863,C1,null_re
1.4389694515401727e-104,C2,null_re
1.1923960865299464e-91,A,null_re
6.425718012462544e-17,B,null_re
0.6951389164451847,C1,null_re
4.0270455822694583e-94,C2,null_re
3.004016697937408e-96,A,null_re
2.573406968449084e-16,B,null_re
0.21833905688312275,C1,null_re
3.08472683869927e-98,C2,null_re
8.458698052065375e-108,A,null_re
1.2897219092909789e-17,B,null_re
0.7916843238332459,C1,null_re
2.1342610390962112e-110,C2,null_re
5.9271627128506945e-99,A,null_re
1.824317336173555e-16,B,null_re
0.45096825356871895,C1,null_re
2.86199982849125e-101,C2,null_re
4.985509420855065e-91,A,null_re
2.611230546100884e-18,B,null_re
1,C1,null_re
1.1773560826061868e-93,C2,null_re
1.1505287855700792e-98,A,null_re
3.79685413981713e-17,B,null_re
0.906180411152241,C1,null_re
2.7685258921634573e-101,C2,null_re
9.619164709068733e-91,A,null_re
4.183508098406761e-19,B,null_re
0.9999999999998579,C1,null_re
2.2787101000517194e-93,C2,null_re
3.104979996934314e-106,A,null_re
4.699642940420062e-16,B,null_re
0.07083475589315362,C1,null_re
8.928001430369285e-108,C2,null_re
2.3428621777321686e-103,A,null_re
1.0639647902831328e-18,B,null_re
0.9952671496556886,C1,null_re
4.900663143253369e-106,C2,null_re
1.0079184142375796e-99,A,null_re
2.1247688126891393e-17,B,null_re
0.9492875964334025,C1,null_re
2.2906166153137557e-102,C2,null_re
4.453919421621086e-83,A,null_re
2.3534050625148064e-16,B,null_re
0.464909688913295,C1,null_re
2.4820672971981617e-85,C2,null_re
5.9608968312937256e-92,A,null_re
5.946351006149433e-19,B,null_re
0.9999999999998153,C1,null_re
1.3936855812221887e-94,C2,null_re
1.792705271281244e-98,A,null_re
1.5630701531364596e-16,B,null_re
0.6581183734663991,C1,null_re
5.955484277085241e-101,C2,null_re
6.67640839472113e-104,A,null_re
1.8497297391224905e-19,B,null_re
1,C1,null_re
1.3826668320766107e-106,C2,null_re
6.581296745143074e-109,A,null_re
1.0145426974176409e-18,B,null_re
0.9999999999998721,C1,null_re
1.3007388093967872e-111,C2,null_re
1.0943328353397307e-110,A,null_re
1.6044307893031574e-18,B,null_re
0.997717917186321,C1,null_re
2.1332029134779464e-113,C2,null_re
1.5485883630536817e-101,A,null_re
3.5515835301375077e-17,B,null_re
0.8372810684166562,C1,null_re
3.920428385212786e-104,C2,null_re
1.7302407655195686e-102,A,null_re
6.544599264850778e-18,B,null_re
0.8706834722991742,C1,null_re
4.173057471798572e-105,C2,null_re
2.9451426913021328e-111,A,null_re
4.0704214102814066e-19,B,null_re
0.9999999999998437,C1,null_re
5.6987413777756664e-114,C2,null_re
2.718107714440306e-107,A,null_re
7.978648056088847e-16,B,null_re
0.9020714128008627,C1,null_re
6.045638886942458e-110,C2,null_re
4.081945406343844e-104,A,null_re
5.914975020510633e-18,B,null_re
0.9780293164656574,C1,null_re
8.62628771755196e-107,C2,null_re
3.785835652685078e-102,A,null_re
4.241336052580598e-19,B,null_re
1,C1,null_re
7.97400959917345e-105,C2,null_re
2.227150070861098e-98,A,null_re
6.03461842798784e-17,B,null_re
0.8543683905226619,C1,null_re
5.7014007556265014e-101,C2,null_re
1.612933632318981e-107,A,null_re
2.288216701901655e-18,B,null_re
0.9999999999997442,C1,null_re
3.228739161801769e-110,C2,null_re
4.881095981476427e-96,A,null_re
3.3754731156807765e-19,B,null_re
1,C1,null_re
1.0930163666113234e-98,C2,null_re
7.400867473251072e-107,A,null_re
8.5594819218376e-17,B,null_re
0.4674865497292433,C1,null_re
3.1934390651565983e-109,C2,null_re
2.5084954654057527e-111,A,null_re
1.2986877097425703e-18,B,null_re
0.8777725193933491,C1,null_re
5.527685358076974e-114,C2,null_re
2.3148093161889194e-98,A,null_re
4.907730027186708e-19,B,null_re
0.9999999999998295,C1,null_re
5.06193374791696e-101,C2,null_re
9.937009342269206e-92,A,null_re
1.4103302649444494e-17,B,null_re
0.9883182361430629,C1,null_re
2.3564898701418217e-94,C2,null_re
7.25060154142852e-105,A,null_re
1.2658435756436982e-16,B,null_re
0.4870626913878324,C1,null_re
3.059302240866517e-107,C2,null_re
5.291173312744419e-103,A,null_re
2.790602105448971e-17,B,null_re
0.4404737334784179,C1,null_re
2.5136181269280722e-105,C2,null_re
3.1504901230636825e-90,A,null_re
1.2810349904727561e-16,B,null_re
0.920510634650818,C1,null_re
8.155313088588688e-93,C2,null_re
3.0092815447262e-104,A,null_re
8.989481852714721e-18,B,null_re
0.9468133786100971,C1,null_re
6.561271802638159e-107,C2,null_re
5.051112661732258e-93,A,null_re
3.2331863302679645e-15,B,null_re
0.07638460370359622,C1,null_re
1.5375751710076656e-94,C2,null_re
4.3577835883273454e-95,A,null_re
1.3826577705666721e-17,B,null_re
0.9999999999999005,C1,null_re
9.855160953521172e-98,C2,null_re
8.553742666833416e-109,A,null_re
1.1310519198419154e-15,B,null_re
0.999862803753705,C1,null_re
1.6925661453551523e-111,C2,null_re
5.6461132128242745e-96,A,null_re
2.0015816686675333e-19,B,null_re
0.9896749540673803,C1,null_re
1.2783811011250595e-98,C2,null_re
9.969370729967098e-93,A,null_re
1.751891978347495e-17,B,null_re
0.8895311959354788,C1,null_re
2.599277646082028e-95,C2,null_re
2.86774116497364e-92,A,null_re
2.9909711100902643e-17,B,null_re
0.9990742291320602,C1,null_re
6.688203188901315e-95,C2,null_re
3.15247794351457e-91,A,null_re
8.977421278266973e-19,B,null_re
1,C1,null_re
7.428634038787319e-94,C2,null_re
4.049379067151937e-94,A,null_re
1.9368253754352507e-17,B,null_re
0.8070561000553149,C1,null_re
1.1468503435678388e-96,C2,null_re
2.1208785115972507e-95,A,null_re
5.422849257339086e-18,B,null_re
1,C1,null_re
4.7807757832609055e-98,C2,null_re
3.0823566787064326e-105,A,null_re
5.0616879172878895e-17,B,null_re
0.6868547693182224,C1,null_re
9.183703878611652e-108,C2,null_re
1.470235783305287e-92,A,null_re
2.6001310896472476e-18,B,null_re
0.9434353579302006,C1,null_re
3.620317946241568e-95,C2,null_re
1.449448876072103e-97,A,null_re
1.640929613046271e-18,B,null_re
1,C1,null_re
3.195290016925037e-100,C2,null_re
1.5218706533422486e-97,A,null_re
7.717345564044475e-20,B,null_re
0.9995762426823155,C1,null_re
3.357091512966785e-100,C2,null_re
3.3094003530591484e-102,A,null_re
8.375800847411271e-20,B,null_re
0.994357049109976,C1,null_re
7.006168956884173e-105,C2,null_re
2.2888749255298336e-96,A,null_re
8.886196733870829e-18,B,null_re
0.92272851669073,C1,null_re
5.53683529408383e-99,C2,null_re
2.3140949693635706e-100,A,null_re
7.079446224419046e-16,B,null_re
0.255575268851588,C1,null_re
1.9465158184017306e-102,C2,null_re
9.024396069571182e-87,A,null_re
2.8621903983839166e-16,B,null_re
0.7838212684033838,C1,null_re
2.8530080521666915e-89,C2,null_re
4.093441542804813e-94,A,null_re
3.6358967544557365e-16,B,null_re
0.3730137418514548,C1,null_re
2.5129002323521264e-96,C2,null_re
3.77664717615382e-102,A,null_re
5.684584740989623e-19,B,null_re
0.9999999999998863,C1,null_re
7.954574544026288e-105,C2,null_re
4.643959233440627e-103,A,null_re
8.750241600394247e-19,B,null_re
0.9999606671794814,C1,null_re
9.69595446591297e-106,C2,null_re
1.6383467643390095e-103,A,null_re
9.704410340659427e-19,B,null_re
0.9831267564670313,C1,null_re
3.4642363239069284e-106,C2,null_re
4.236141716518367e-105,A,null_re
1.17528637113366e-16,B,null_re
0.9754730615692295,C1,null_re
8.892207811341828e-108,C2,null_re
2.4184231961880757e-103,A,null_re
1.7574084295007978e-17,B,null_re
0.2639566473257888,C1,null_re
1.912971534839039e-105,C2,null_re
1.5319161801030043e-90,A,null_re
1.3875784520373826e-17,B,null_re
0.9999999999999432,C1,null_re
3.637035812793509e-93,C2,null_re
2.1597506306225073e-82,A,null_re
2.940082804693782e-16,B,null_re
0.43232880340748187,C1,null_re
1.305234988605418e-84,C2,null_re
1.5798857089609908e-98,A,null_re
1.8897876826418497e-18,B,null_re
0.7323522924612043,C1,null_re
4.712766128959987e-101,C2,null_re
5.703687426937568e-92,A,null_re
4.3133007788270443e-19,B,null_re
0.9628666905087773,C1,null_re
1.38481385206753e-94,C2,null_re
2.437013357861151e-101,A,null_re
6.904155412204015e-18,B,null_re
0.7432263791461903,C1,null_re
6.965511030771503e-104,C2,null_re
8.361124033086194e-102,A,null_re
4.536972529071719e-18,B,null_re
1,C1,null_re
1.766992581145933e-104,C2,null_re
6.482807905082287e-105,A,null_re
6.344344083945391e-19,B,null_re
0.9998530496030542,C1,null_re
1.3298981809571493e-107,C2,null_re
1.5270678229486288e-96,A,null_re
4.985588288240067e-15,B,null_re
0.9851647597673224,C1,null_re
3.453137653620916e-99,C2,null_re
1.996180314549199e-99,A,null_re
8.25907330664141e-20,B,null_re
1,C1,null_re
4.318778033762851e-102,C2,null_re
3.513681799410511e-101,A,null_re
3.4882616320561243e-19,B,null_re
1,C1,null_re
7.47104759276179e-104,C2,null_re
2.797121992953179e-93,A,null_re
3.600136492828849e-18,B,null_re
